timestamp,elapsed_s,cpu_percent,cpu_freq,cpu_memory,cpu_temp,gpu_percent,gpu_memory,gpu_temp,anomaly,score,inference_latency_ms,jitter_ms,drift_detected
1771407006.349,201.3,13.2,3100.0,60.5,54.0,0.0,14.4775390625,50.0,-1,-0.131597,1.000,6.189,0
1771407007.603,202.6,6.4,3100.0,60.5,54.0,2.0,14.4775390625,49.0,-1,-0.067919,1.000,10.330,0
1771407009.614,204.6,8.3,3100.0,60.5,54.0,0.0,14.4775390625,49.0,-1,-0.313755,1.000,1142.143,0
1771407010.235,205.2,12.8,3100.0,60.5,54.0,0.0,14.4775390625,49.0,-1,-0.100060,1.000,597.720,0
1771407010.952,205.9,16.3,3100.0,60.6,51.0,0.0,14.453125,49.0,-1,-0.345490,1.000,426.933,0
1771407011.557,206.5,7.0,3100.0,60.6,51.0,0.0,14.453125,49.0,1,0.233241,1.000,29.175,0
1771407012.367,207.3,15.8,3100.0,60.4,51.0,0.0,14.453125,49.0,1,0.119177,1.000,35.319,0
1771407013.370,208.3,3.7,3100.0,60.4,51.0,0.0,14.35546875,49.0,-1,-0.294770,1.000,54.216,0
1771407015.294,210.3,19.6,3100.0,60.4,51.0,0.0,14.4775390625,49.0,-1,-0.278419,1.000,974.141,0
1771407015.770,210.7,28.3,3100.0,60.4,51.0,0.0,14.4775390625,48.0,-1,-0.409490,1.000,276.471,0
1771407016.402,211.4,8.0,3100.0,60.4,51.0,0.0,14.4775390625,48.0,-1,-0.288693,1.000,5.472,0
1771407017.377,212.3,8.7,3100.0,60.4,51.0,0.0,14.6484375,48.0,1,0.281514,1.000,8.697,0
1771407018.455,213.4,9.3,3100.0,60.4,51.0,0.0,14.6484375,48.0,1,0.284713,1.000,4.740,0
1771407020.968,215.9,23.9,3100.0,60.5,49.0,0.0,14.6484375,48.0,-1,-0.401635,1.000,1638.140,0
1771407021.314,216.3,32.1,3100.0,60.5,49.0,0.0,14.6484375,48.0,-1,-0.124804,1.000,961.555,0
1771407021.804,216.8,10.6,3100.0,60.4,49.0,0.0,14.6484375,48.0,-1,-0.133813,1.000,320.127,0
1771407022.376,217.3,11.6,3100.0,60.4,49.0,0.0,14.6484375,48.0,1,0.249204,1.000,10.989,0
1771407023.436,218.4,10.9,3100.0,60.4,49.0,0.0,14.6484375,48.0,-1,-0.108567,1.000,85.464,0
1771407024.453,219.4,16.9,3100.0,60.5,49.0,0.0,14.6484375,47.0,1,0.195381,1.000,36.176,0
1771407026.941,221.9,13.1,3100.0,60.5,49.0,0.0,14.6728515625,47.0,1,0.059824,1.000,1604.703,0
1771407027.434,222.4,19.6,3100.0,60.5,49.0,0.0,14.6728515625,47.0,-1,-0.446131,1.000,959.994,0
1771407027.947,222.9,14.0,3100.0,60.5,49.0,0.0,14.6728515625,47.0,1,0.426065,1.000,575.551,0
1771407028.345,223.3,7.5,1500.0,60.5,49.0,0.0,14.6728515625,47.0,-1,-0.164658,1.000,11.176,0
1771407029.410,224.4,19.4,1500.0,60.6,48.0,0.0,14.6728515625,47.0,-1,-0.079213,1.000,18.529,0
1771407030.328,225.3,44.2,3100.0,60.9,48.0,0.0,15.0390625,47.0,-1,-0.286619,1.000,6.964,0
1771407032.802,227.8,12.8,3100.0,60.9,48.0,3.0,15.1123046875,47.0,-1,-0.127538,1.000,1238.731,0
1771407033.472,228.4,11.0,3100.0,60.9,48.0,3.0,15.087890625,47.0,-1,-0.001865,1.000,906.461,0
1771407033.895,228.9,8.1,3100.0,60.8,48.0,2.0,15.087890625,47.0,1,0.054524,1.000,546.976,0
1771407034.626,229.6,9.2,3100.0,60.8,48.0,2.0,15.087890625,46.0,1,0.021681,1.000,18.384,0
1771407035.363,230.3,16.3,3100.0,60.8,48.0,2.0,15.087890625,46.0,-1,-0.270479,1.000,6.744,0
1771407037.126,232.1,21.3,3100.0,60.9,48.0,4.0,14.6484375,46.0,-1,-0.257064,1.000,793.217,0
1771407037.791,232.8,9.6,3100.0,60.9,48.0,3.0,14.599609375,46.0,1,0.141398,1.000,155.025,0
1771407038.428,233.4,24.2,3100.0,60.9,48.0,2.0,14.501953125,46.0,-1,-0.235164,1.000,42.465,0
1771407039.701,234.7,11.9,3100.0,60.9,48.0,2.0,14.501953125,46.0,-1,-0.290454,1.000,44.610,0
1771407040.400,235.4,8.9,1500.0,60.9,48.0,2.0,14.501953125,46.0,-1,-0.464315,1.000,33.456,0
1771407042.601,237.6,24.8,3100.0,61.1,48.0,2.0,14.501953125,46.0,1,0.165683,1.000,1271.278,0
1771407042.958,237.9,16.7,3100.0,61.1,48.0,2.0,14.501953125,46.0,1,0.006189,1.000,585.035,0
1771407043.444,238.4,7.4,3100.0,61.1,47.0,2.0,14.501953125,46.0,-1,-0.098690,1.000,12.066,0
1771407044.431,239.4,100.0,3100.0,61.1,47.0,2.0,14.501953125,46.0,1,0.246577,1.000,14.434,0
1771407045.400,240.4,15.8,3100.0,61.2,47.0,3.0,15.1123046875,46.0,1,0.237480,1.000,28.544,0
1771407046.345,241.3,27.9,3100.0,61.3,47.0,18.0,15.185546875,47.0,1,0.423246,1.000,10.917,0
1771407047.714,242.7,22.9,3100.0,61.5,47.0,0.0,14.990234375,47.0,-1,-0.266731,1.000,402.681,0
1771407048.346,243.3,30.6,3100.0,61.5,47.0,0.0,14.990234375,47.0,1,0.066830,1.000,12.040,0
1771407049.394,244.4,9.0,3100.0,61.4,46.0,0.0,14.990234375,47.0,-1,-0.215241,1.000,11.489,0
1771407050.380,245.3,26.3,3100.0,61.6,46.0,0.0,14.697265625,46.0,1,0.339919,1.000,12.492,0
1771407051.343,246.3,35.7,3100.0,61.5,46.0,4.0,14.7216796875,46.0,1,0.329558,1.000,8.737,0
1771407052.339,247.3,21.3,3100.0,61.4,46.0,7.000000000000001,14.7216796875,46.0,1,0.302144,1.000,6.441,0
1771407053.801,248.8,15.6,3100.0,61.5,46.0,3.0,14.6728515625,45.0,1,0.070443,1.000,435.513,0
1771407054.307,249.3,56.1,3100.0,61.6,46.0,3.0,14.794921875,46.0,-1,-0.011399,1.000,3.038,0
1771407055.333,250.3,54.2,3100.0,62.5,46.0,33.0,15.33203125,47.0,1,0.344436,1.000,17.105,0
1771407056.483,251.4,72.5,3100.0,62.8,46.0,0.0,15.33203125,47.0,-1,-0.048017,1.000,6.895,0
1771407057.346,252.3,53.8,3100.0,63.3,46.0,0.0,15.33203125,47.0,1,0.224716,1.000,15.153,0
1771407058.843,253.8,51.7,3100.0,63.3,46.0,3.0,15.3564453125,46.0,-1,-0.371522,1.000,505.497,0
1771407059.345,254.3,55.6,3100.0,63.4,46.0,3.0,15.3564453125,46.0,1,0.365944,1.000,11.687,0
1771407060.344,255.3,57.4,3100.0,63.3,46.0,1.0,15.2099609375,46.0,-1,-0.151562,1.000,9.094,0
1771407061.396,256.4,45.8,3100.0,63.4,47.0,3.0,15.283203125,46.0,-1,-0.340314,1.000,16.796,0
1771407062.409,257.4,23.7,3100.0,63.6,47.0,4.0,15.283203125,46.0,1,0.169603,1.000,2.658,0
1771407064.155,259.1,36.6,3100.0,63.6,47.0,4.0,15.185546875,46.0,1,0.100512,1.000,822.745,0
1771407064.489,259.5,28.3,3100.0,63.6,47.0,0.0,15.185546875,47.0,1,0.162783,1.000,139.800,0
1771407065.361,260.3,27.2,1500.0,63.6,47.0,0.0,15.185546875,47.0,-1,-0.191395,1.000,10.933,0
1771407066.340,261.3,29.5,1500.0,63.6,47.0,0.0,15.087890625,47.0,-1,-0.177645,1.000,3.629,0
1771407067.354,262.3,19.5,3100.0,63.5,46.0,0.0,15.0390625,46.0,1,0.482201,1.000,2.238,0
1771407068.385,263.4,17.8,3100.0,63.5,46.0,3.0,15.0390625,46.0,-1,-0.482299,1.000,0.638,0
1771407070.384,265.4,21.5,3100.0,63.6,46.0,4.0,15.0390625,45.0,-1,-0.008046,1.000,1032.046,0
1771407070.898,265.9,14.8,3100.0,63.6,46.0,3.0,15.0390625,45.0,1,0.256721,1.000,429.200,0
1771407071.378,266.3,18.4,3100.0,63.7,46.0,3.0,15.0390625,45.0,-1,-0.156889,1.000,13.089,0
1771407072.329,267.3,16.5,3100.0,63.4,46.0,4.0,15.234375,45.0,-1,-0.046850,1.000,7.368,0
1771407073.354,268.3,20.3,3100.0,63.5,46.0,4.0,15.234375,45.0,1,0.498053,1.000,6.441,0
1771407074.367,269.3,28.0,3100.0,63.5,46.0,1.0,15.234375,45.0,-1,-0.315124,1.000,16.170,0
1771407075.916,270.9,40.0,3100.0,63.5,46.0,1.0,15.1123046875,45.0,1,0.150823,1.000,570.358,0
1771407076.348,271.3,13.7,3100.0,63.5,46.0,1.0,15.1123046875,45.0,-1,-0.206032,1.000,8.887,0
1771407077.327,272.3,19.3,3100.0,63.5,46.0,4.0,15.0634765625,45.0,-1,-0.132270,1.000,9.478,0
1771407078.382,273.3,10.1,3100.0,63.6,46.0,1.0,15.0634765625,45.0,1,0.364123,1.000,53.838,0
1771407079.377,274.3,31.4,3100.0,63.6,45.0,4.0,15.0634765625,45.0,-1,-0.068159,1.000,3.139,0
1771407081.110,276.1,28.3,3100.0,63.6,45.0,4.0,15.0634765625,45.0,1,0.489737,1.000,738.058,0
1771407081.428,276.4,37.7,3100.0,63.6,45.0,4.0,15.0390625,45.0,-1,-0.035809,1.000,95.405,0
1771407082.363,277.3,26.2,3100.0,63.9,45.0,4.0,15.0390625,45.0,1,0.017564,1.000,11.770,0
1771407083.363,278.3,27.0,3100.0,64.1,45.0,1.0,15.0390625,45.0,-1,-0.308276,1.000,9.378,0
1771407084.358,279.3,22.0,3100.0,64.2,45.0,4.0,15.0390625,45.0,-1,-0.372104,1.000,4.236,0
1771407085.374,280.3,33.9,3100.0,64.0,45.0,1.0,15.0390625,45.0,-1,-0.257137,1.000,4.444,0
1771407087.003,282.0,34.8,3100.0,64.2,45.0,1.0,15.0390625,44.0,1,0.476252,1.000,644.166,0
1771407087.350,282.3,25.2,3100.0,64.3,45.0,1.0,15.0390625,44.0,-1,-0.163004,1.000,15.504,0
1771407088.343,283.3,22.6,1500.0,64.2,45.0,4.0,15.0390625,44.0,1,0.063311,1.000,8.550,0
1771407089.355,284.3,22.5,3100.0,64.4,45.0,3.0,15.0390625,44.0,-1,-0.270938,1.000,5.933,0
1771407090.382,285.3,9.7,3100.0,64.4,45.0,4.0,15.0390625,44.0,1,0.376637,1.000,6.763,0
1771407091.985,287.0,30.0,3100.0,64.3,45.0,1.0,15.0390625,44.0,1,0.491557,1.000,635.804,0
1771407092.332,287.3,21.0,3100.0,64.3,45.0,1.0,15.0390625,44.0,-1,-0.379490,1.000,13.016,0
1771407093.348,288.3,28.6,3100.0,63.7,45.0,7.000000000000001,15.0390625,44.0,1,0.188889,1.000,11.679,0
1771407094.341,289.3,23.1,3100.0,63.8,45.0,1.0,15.0390625,44.0,1,0.483029,1.000,7.555,0
1771407095.368,290.3,28.4,3100.0,63.9,44.0,7.000000000000001,15.0390625,44.0,-1,-0.089340,1.000,14.279,0
1771407096.338,291.3,14.2,3100.0,64.0,44.0,1.0,15.0390625,44.0,-1,-0.458281,1.000,24.005,0
1771407097.995,293.0,23.2,3100.0,64.1,44.0,10.0,15.2587890625,44.0,-1,-0.145967,1.000,654.833,0
1771407098.339,293.3,26.6,3100.0,64.1,44.0,10.0,15.2587890625,44.0,-1,-0.453176,1.000,6.679,0
1771407099.368,294.3,11.5,3100.0,64.1,44.0,5.0,15.2587890625,44.0,-1,-0.371487,1.000,17.641,0
1771407100.463,295.4,15.4,3100.0,63.8,44.0,1.0,15.2587890625,44.0,-1,-0.144885,1.000,90.291,0
1771407101.483,296.5,16.9,3100.0,63.6,44.0,5.0,15.2587890625,44.0,1,0.370167,1.000,22.314,0
1771407103.271,298.2,18.3,3100.0,63.4,44.0,9.0,15.33203125,44.0,1,0.275986,1.000,945.084,0
1771407103.588,298.6,18.5,3100.0,63.4,44.0,4.0,15.33203125,44.0,1,0.284341,1.000,255.444,0
1771407104.362,299.3,20.6,1500.0,63.4,44.0,4.0,15.6494140625,44.0,1,0.091130,1.000,15.054,0
1771407105.366,300.3,45.0,3100.0,63.5,44.0,13.0,15.771484375,44.0,1,0.352306,1.000,7.024,0
1771407106.357,301.3,14.5,3100.0,63.5,44.0,8.0,15.771484375,44.0,1,0.203881,1.000,7.950,0
1771407107.380,302.3,27.8,3100.0,63.6,44.0,7.000000000000001,15.7958984375,44.0,-1,-0.244478,1.000,11.944,0
1771407109.110,304.1,21.7,3100.0,63.7,44.0,7.000000000000001,15.771484375,44.0,1,0.426440,1.000,749.061,0
1771407109.393,304.4,47.7,3100.0,63.7,44.0,7.000000000000001,15.771484375,44.0,1,0.338565,1.000,91.249,0
1771407110.374,305.3,20.1,3100.0,63.7,44.0,7.000000000000001,15.6494140625,44.0,1,0.173984,1.000,10.297,0
1771407111.373,306.3,17.0,3100.0,63.7,44.0,8.0,15.5517578125,44.0,-1,-0.052681,1.000,54.743,0
1771407112.386,307.4,29.6,3100.0,63.7,44.0,14.000000000000002,15.576171875,44.0,-1,-0.004115,1.000,3.393,0
1771407114.102,309.1,28.0,3100.0,63.7,44.0,8.0,15.5029296875,44.0,-1,-0.227804,1.000,807.584,0
1771407114.479,309.4,23.0,3100.0,63.7,44.0,8.0,15.5029296875,44.0,-1,-0.495257,1.000,83.479,0
1771407115.334,310.3,26.7,3100.0,63.7,44.0,8.0,15.5029296875,44.0,-1,-0.106570,1.000,14.325,0
1771407116.339,311.3,10.4,3100.0,63.7,44.0,7.000000000000001,15.380859375,44.0,-1,-0.440207,1.000,13.566,0
1771407117.333,312.3,22.6,3100.0,63.6,44.0,7.000000000000001,15.478515625,44.0,1,0.260777,1.000,21.191,0
1771407118.412,313.4,16.1,3100.0,63.7,44.0,8.0,15.478515625,44.0,-1,-0.369760,1.000,16.057,0
1771407120.205,315.2,27.6,3100.0,63.7,44.0,5.0,15.3564453125,43.0,1,0.490085,1.000,888.039,0
1771407120.520,315.5,20.9,3100.0,63.6,44.0,7.000000000000001,15.5517578125,44.0,-1,-0.001451,1.000,198.581,0
1771407121.412,316.4,13.8,3100.0,63.6,44.0,7.000000000000001,15.6494140625,43.0,1,0.155602,1.000,60.713,0
1771407122.348,317.3,26.9,3100.0,63.6,44.0,11.0,15.5517578125,44.0,1,0.116130,1.000,15.195,0
1771407123.343,318.3,30.3,3100.0,63.4,44.0,7.000000000000001,15.5029296875,43.0,-1,-0.197574,1.000,7.228,0
1771407124.343,319.3,48.8,3100.0,63.4,44.0,9.0,15.5517578125,43.0,-1,-0.478902,1.000,2.226,0
1771407125.930,320.9,40.7,3100.0,63.4,44.0,6.0,15.4541015625,43.0,-1,-0.050430,1.000,601.415,0
1771407126.341,321.3,28.6,3100.0,63.4,44.0,6.0,15.4541015625,44.0,-1,-0.489665,1.000,7.005,0
1771407127.321,322.3,14.7,3100.0,63.4,44.0,7.000000000000001,15.6494140625,43.0,-1,-0.302370,1.000,16.105,0
1771407128.396,323.4,11.6,3100.0,63.5,44.0,8.0,15.5517578125,43.0,-1,-0.134563,1.000,17.545,0
1771407129.362,324.3,21.6,3100.0,63.5,43.0,9.0,15.5029296875,43.0,1,0.156079,1.000,13.562,0
1771407131.058,326.0,16.2,3100.0,63.5,43.0,8.0,15.3076171875,43.0,1,0.088461,1.000,721.110,0
1771407131.362,326.3,32.6,3100.0,63.5,43.0,8.0,15.3076171875,43.0,1,0.063176,1.000,44.632,0
1771407132.348,327.3,26.8,3100.0,63.5,43.0,7.000000000000001,15.3076171875,43.0,-1,-0.038948,1.000,11.586,0
1771407133.334,328.3,17.0,3100.0,63.5,43.0,14.000000000000002,15.3076171875,43.0,-1,-0.211824,1.000,14.113,0
1771407134.351,329.3,17.8,3100.0,63.5,43.0,10.0,15.33203125,43.0,-1,-0.389313,1.000,13.394,0
1771407135.373,330.3,11.8,3100.0,63.6,43.0,9.0,15.33203125,43.0,-1,-0.166245,1.000,27.286,0
1771407137.034,332.0,40.9,3100.0,63.6,43.0,8.0,15.33203125,43.0,1,0.233741,1.000,718.379,0
1771407137.365,332.3,32.7,3100.0,63.6,43.0,8.0,15.33203125,43.0,-1,-0.037603,1.000,21.867,0
1771407138.363,333.3,26.7,3100.0,63.6,43.0,8.0,15.33203125,43.0,1,0.242936,1.000,11.829,0
1771407139.328,334.3,19.0,3100.0,63.7,43.0,8.0,15.33203125,43.0,1,0.255990,1.000,10.025,0
1771407140.324,335.3,12.9,3100.0,63.7,43.0,8.0,15.3076171875,43.0,1,0.109436,1.000,19.795,0
1771407141.357,336.3,15.7,3100.0,63.7,43.0,8.0,15.33203125,43.0,1,0.389419,1.000,24.564,0
1771407143.228,338.2,36.7,3100.0,63.5,43.0,9.0,15.33203125,43.0,-1,-0.116845,1.000,861.076,0
1771407143.561,338.5,27.9,3100.0,63.5,43.0,9.0,15.33203125,43.0,-1,-0.031579,1.000,220.581,0
1771407144.335,339.3,38.6,3100.0,63.4,43.0,9.0,15.33203125,43.0,1,0.069684,1.000,14.350,0
1771407145.336,340.3,20.0,3100.0,63.4,43.0,7.000000000000001,15.3076171875,43.0,-1,-0.344932,1.000,14.937,0
1771407146.382,341.3,33.9,1500.0,63.5,43.0,9.0,15.5517578125,43.0,1,0.124451,1.000,16.813,0
1771407147.856,342.8,25.0,3100.0,63.5,43.0,8.0,15.5029296875,43.0,1,0.221029,1.000,556.515,0
1771407148.353,343.3,39.8,3100.0,63.6,43.0,8.0,15.5029296875,43.0,-1,-0.304272,1.000,12.308,0
1771407149.411,344.4,20.6,3100.0,63.5,43.0,7.000000000000001,15.5029296875,43.0,-1,-0.471470,1.000,10.825,0
1771407150.378,345.3,25.2,3100.0,63.5,43.0,5.0,15.5029296875,43.0,-1,-0.162902,1.000,12.192,0
1771407151.364,346.3,24.2,1500.0,63.5,43.0,7.000000000000001,15.4052734375,43.0,1,0.008014,1.000,12.141,0
1771407152.341,347.3,37.1,3100.0,63.5,43.0,8.0,15.4052734375,43.0,-1,-0.432434,1.000,4.709,0
1771407154.254,349.2,17.7,3100.0,63.5,43.0,5.0,15.4052734375,43.0,-1,-0.109909,1.000,844.643,0
1771407154.570,349.5,33.3,3100.0,63.5,43.0,8.0,15.4052734375,43.0,-1,-0.377434,1.000,242.680,0
1771407155.380,350.3,19.2,3100.0,63.5,43.0,8.0,15.4052734375,43.0,-1,-0.079831,1.000,11.147,0
1771407156.422,351.4,15.3,3100.0,63.5,43.0,12.0,15.4052734375,43.0,1,0.015362,1.000,10.573,0
1771407157.343,352.3,49.1,3100.0,63.6,43.0,7.000000000000001,15.4052734375,43.0,-1,-0.072512,1.000,9.648,0
1771407158.917,353.9,25.3,3100.0,63.5,43.0,6.0,15.4052734375,43.0,-1,-0.462508,1.000,582.099,0
1771407159.453,354.4,28.8,3100.0,63.5,43.0,6.0,15.4052734375,43.0,-1,-0.458635,1.000,7.107,0
1771407160.357,355.3,28.3,3100.0,63.4,43.0,12.0,15.4052734375,43.0,1,0.017127,1.000,7.340,0
1771407161.353,356.3,11.2,3100.0,63.5,43.0,7.000000000000001,15.4052734375,43.0,-1,-0.190968,1.000,7.629,0
1771407162.368,357.3,20.5,3100.0,63.4,43.0,6.0,15.4296875,43.0,-1,-0.143778,1.000,16.210,0
1771407164.104,359.1,19.1,3100.0,63.4,43.0,6.0,15.4296875,43.0,-1,-0.264310,1.000,742.347,0
1771407164.509,359.5,12.0,3100.0,63.4,43.0,8.0,15.4296875,43.0,-1,-0.100096,1.000,105.546,0
1771407165.398,360.4,100.0,3100.0,63.4,43.0,8.0,15.4296875,43.0,1,0.153804,1.000,30.456,0
1771407166.426,361.4,15.5,3100.0,63.4,43.0,8.0,15.4296875,43.0,-1,-0.451028,1.000,12.130,0
1771407167.355,362.3,24.5,3100.0,63.5,43.0,6.0,15.4296875,43.0,1,0.429210,1.000,13.678,0
1771407168.365,363.3,26.6,3100.0,63.2,43.0,5.0,15.4296875,43.0,-1,-0.333056,1.000,11.658,0
1771407169.968,364.9,22.0,3100.0,63.3,43.0,9.0,15.4296875,43.0,1,0.218425,1.000,639.935,0
1771407170.382,365.3,27.5,3100.0,63.3,43.0,9.0,15.4296875,43.0,1,0.282265,1.000,43.706,0
1771407171.363,366.3,17.6,3100.0,63.2,43.0,7.000000000000001,15.4296875,43.0,1,0.055224,1.000,16.127,0
1771407172.381,367.3,14.0,3100.0,63.2,43.0,6.0,15.4296875,43.0,-1,-0.420220,1.000,10.405,0
1771407173.326,368.3,27.7,3100.0,63.2,43.0,8.0,15.4296875,43.0,1,0.282987,1.000,5.472,0
1771407174.417,369.4,30.5,3100.0,63.3,43.0,7.000000000000001,15.4296875,43.0,1,0.155972,1.000,20.610,0
1771407176.180,371.1,17.4,3100.0,63.3,43.0,9.0,15.4296875,43.0,1,0.366273,1.000,723.749,0
1771407176.589,371.6,9.9,3100.0,63.3,43.0,6.0,15.4296875,43.0,1,0.478268,1.000,185.180,0
1771407177.382,372.3,12.1,3100.0,63.3,43.0,6.0,15.4296875,43.0,1,0.262677,1.000,19.632,0
1771407178.326,373.3,30.4,3100.0,63.3,43.0,7.000000000000001,15.4296875,43.0,1,0.283983,1.000,14.574,0
1771407179.348,374.3,19.7,3100.0,63.1,43.0,6.0,15.4296875,42.0,1,0.026885,1.000,17.212,0
1771407180.325,375.3,40.7,3100.0,63.1,43.0,5.0,15.4296875,43.0,-1,-0.180389,1.000,7.111,0
1771407181.768,376.7,30.2,3100.0,63.1,43.0,6.0,15.4296875,43.0,1,0.234170,1.000,400.692,0
1771407182.333,377.3,29.1,1500.0,63.1,43.0,6.0,15.4296875,43.0,1,0.074156,1.000,12.291,0
1771407183.357,378.3,57.4,3100.0,63.1,43.0,7.000000000000001,15.478515625,42.0,1,0.392758,1.000,12.276,0
1771407184.381,379.3,15.2,3100.0,63.1,42.0,7.000000000000001,15.52734375,43.0,1,0.333693,1.000,11.899,0
1771407185.363,380.3,50.0,3100.0,63.2,42.0,7.000000000000001,15.4052734375,43.0,1,0.256818,1.000,29.471,0
1771407187.123,382.1,39.1,3100.0,63.2,42.0,6.0,15.380859375,42.0,1,0.278715,1.000,775.118,0
1771407187.440,382.4,44.1,3100.0,63.2,42.0,6.0,15.380859375,42.0,-1,-0.466063,1.000,109.907,0
1771407188.313,383.3,19.8,3100.0,63.2,42.0,9.0,15.283203125,42.0,1,0.055847,1.000,9.317,0
1771407189.346,384.3,19.5,3100.0,63.2,42.0,7.000000000000001,15.283203125,42.0,-1,-0.400162,1.000,11.816,0
1771407190.382,385.3,14.4,3100.0,63.3,43.0,3.0,15.283203125,42.0,-1,-0.118137,1.000,9.506,0
1771407192.039,387.0,14.0,3100.0,63.4,43.0,4.0,15.283203125,42.0,-1,-0.382039,1.000,723.193,0
1771407192.362,387.3,32.5,3100.0,63.3,43.0,4.0,15.283203125,42.0,1,0.064554,1.000,12.444,0
1771407193.459,388.4,21.7,3100.0,63.3,43.0,12.0,15.283203125,42.0,-1,-0.264107,1.000,12.110,0
1771407194.349,389.3,29.5,3100.0,63.4,43.0,7.000000000000001,15.8203125,42.0,-1,-0.017170,1.000,14.396,0
1771407195.401,390.4,25.0,3100.0,63.4,42.0,12.0,15.7958984375,42.0,-1,-0.445666,1.000,13.191,0
1771407197.013,392.0,13.1,3100.0,63.2,42.0,12.0,15.6005859375,42.0,1,0.231283,1.000,678.441,0
1771407197.344,392.3,27.1,3100.0,63.2,42.0,12.0,15.7470703125,42.0,-1,-0.357367,1.000,9.243,0
1771407198.328,393.3,18.2,3100.0,63.2,42.0,14.000000000000002,15.7958984375,42.0,-1,-0.136797,1.000,9.297,0
1771407199.374,394.3,12.8,3100.0,63.3,42.0,10.0,16.015625,42.0,1,0.178671,1.000,5.223,0
1771407200.383,395.3,20.4,3100.0,63.3,42.0,12.0,15.9912109375,42.0,-1,-0.494011,1.000,13.226,0
1771407201.410,396.4,21.7,3100.0,63.3,42.0,13.0,15.7958984375,42.0,1,0.344350,1.000,10.837,0
1771407202.944,397.9,21.2,3100.0,63.6,42.0,35.0,15.8203125,42.0,-1,-0.336956,1.000,474.853,0
1771407203.323,398.3,15.7,3100.0,63.6,42.0,35.0,16.015625,42.0,-1,-0.443795,1.000,14.387,0
1771407204.328,399.3,14.9,3100.0,63.5,42.0,32.0,15.8935546875,42.0,-1,-0.435533,1.000,11.548,0
1771407205.328,400.3,10.9,3100.0,63.6,42.0,19.0,15.8935546875,42.0,1,0.182029,1.000,13.294,0
1771407206.319,401.3,5.3,3100.0,63.4,42.0,28.999999999999996,15.91796875,42.0,1,0.282359,1.000,16.082,0
